Date,RELIANCE.NS_rsi_14,RELIANCE.NS_sma_20,RELIANCE.NS_sma_50,RELIANCE.NS_bb_upper,RELIANCE.NS_bb_middle,RELIANCE.NS_bb_lower,TCS.NS_rsi_14,TCS.NS_sma_20,TCS.NS_sma_50,TCS.NS_bb_upper,TCS.NS_bb_middle,TCS.NS_bb_lower,INFY.NS_rsi_14,INFY.NS_sma_20,INFY.NS_sma_50,INFY.NS_bb_upper,INFY.NS_bb_middle,INFY.NS_bb_lower
2025-06-05,45.72649700040988,1424.4400024414062,1347.7899951171876,1459.9298806344705,1424.4400024414062,1388.950124248342,26.986649309117666,3467.297155761719,3427.3597119140627,3582.7620467950833,3467.297155761719,3351.8322647283544,45.454843462910844,1552.2523559570313,1505.182998046875,1599.6055408020766,1552.2523559570313,1504.899171111986
2025-06-06,50.90420304382592,1427.7550048828125,1351.1329956054688,1456.3893627749746,1427.7550048828125,1399.1206469906504,33.61003799861108,3466.007604980469,3424.1121728515627,3584.698319674292,3466.007604980469,3347.3168902866455,59.956507231099415,1556.1082458496094,1505.0499267578125,1592.2005029353336,1556.1082458496094,1520.0159887638852
2025-06-09,58.742799484552904,1428.3700073242187,1354.0669970703125,1458.294491302568,1428.3700073242187,1398.4455233458693,43.164883957964776,3457.6774047851563,3420.610595703125,3562.7767144481854,3457.6774047851563,3352.5780951221273,62.384313781364284,1554.5368957519531,1505.094912109375,1583.8989642381434,1554.5368957519531,1525.1748272657628
2025-06-10,53.226940501563796,1429.510009765625,1357.127998046875,1459.1378748107916,1429.510009765625,1399.8821447204584,45.41466567182443,3456.6207641601563,3417.3580908203126,3561.0270561257994,3456.6207641601563,3352.2144721945133,66.16327122395343,1556.9951049804688,1504.8978051757813,1591.4354396142821,1556.9951049804688,1522.5547703466555
2025-06-11,64.66219106377734,1430.735009765625,1360.6449975585938,1461.4782505517599,1430.735009765625,1399.99176897949,54.14760049843703,3454.3439697265626,3414.7207177734376,3555.0880532920814,3454.3439697265626,3353.5998861610437,81.49951364395224,1560.0348205566406,1505.9746484375,1607.637811472669,1560.0348205566406,1512.4318296406122
2025-06-12,55.938964951382594,1430.1050109863281,1363.912998046875,1459.3010943375778,1430.1050109863281,1400.9089276350785,41.98059891945153,3448.6359252929688,3411.0240625,3539.3923760895923,3448.6359252929688,3357.879474496345,69.01939047961969,1560.9338317871093,1506.5206274414063,1611.5524978368198,1560.9338317871093,1510.3151657373987
2025-06-13,47.35225811045147,1428.6800109863282,1366.9689990234374,1455.1246913950665,1428.6800109863282,1402.2353305775898,39.83338959843148,3444.4246826171875,3408.45046875,3526.721360556195,3444.4246826171875,3362.12800467818,63.29411061330185,1562.6418151855469,1507.5834790039062,1616.4466686261405,1562.6418151855469,1508.8369617449532
2025-06-16,56.15688557283474,1428.530010986328,1370.6730004882813,1454.7180158823855,1428.530010986328,1402.3420060902706,54.590866217243594,3444.849719238281,3407.986123046875,3528.1710526278603,3444.849719238281,3361.528385848702,71.58133454134521,1566.9239196777344,1509.9530810546876,1625.9069014437323,1566.9239196777344,1507.9409379117365
2025-06-17,57.325815616561265,1428.860009765625,1374.2739990234375,1455.0057974731778,1428.860009765625,1402.714222058072,57.389846172191746,3447.24072265625,3408.0375732421876,3535.8717070313796,3447.24072265625,3358.6097382811204,73.74657841199627,1571.97158203125,1512.1782446289062,1637.7598006536202,1571.97158203125,1506.1833634088796
2025-06-18,55.078408109244165,1428.905010986328,1377.9019995117187,1455.0563598431918,1428.905010986328,1402.7536621294644,47.96949814903831,3445.073840332031,3409.6022119140625,3530.889845228465,3445.073840332031,3359.257835435597,68.96553567300381,1576.2797241210938,1515.3215209960938,1646.2612623365092,1576.2797241210938,1506.2981859056783
2025-06-19,55.11550822713479,1430.1000122070313,1382.4740014648437,1454.6327112089134,1430.1000122070313,1405.5673132051493,48.84307344173097,3443.95546875,3412.6755712890626,3530.2819665735587,3443.95546875,3357.628970926441,64.18749211020037,1580.8982971191406,1519.0593505859374,1649.0854094224546,1580.8982971191406,1512.7111848158265
2025-06-20,67.8692810240268,1432.0700073242188,1388.4840014648437,1461.3544615843275,1432.0700073242188,1402.78555306411,52.13084373557167,3441.5586547851562,3416.485458984375,3525.8850275744508,3441.5586547851562,3357.2322819958617,68.00416018625421,1584.8888671875,1523.9699462890626,1653.1007993172566,1584.8888671875,1516.6769350577433
2025-06-23,67.31938386266151,1433.1700073242187,1393.9760034179687,1464.4696569520063,1433.1700073242187,1401.870357696431,52.41980174623081,3435.931848144531,3419.078681640625,3517.0730406339108,3435.931848144531,3354.7906556551516,59.31818181818181,1586.160333251953,1527.4704345703126,1653.2454041839726,1586.160333251953,1519.0752623199335
2025-06-24,60.029400896198155,1434.6050109863281,1399.2850048828125,1466.3954808192607,1434.6050109863281,1402.8145411533956,51.25761283675208,3432.0580322265623,3422.5267333984375,3514.169738512009,3432.0580322265623,3349.9463259411154,57.09617507452727,1587.8245788574218,1531.417958984375,1652.567097503851,1587.8245788574218,1523.0820602109925
2025-06-25,59.31189632520171,1437.3250122070312,1404.2520068359374,1470.5717842466397,1437.3250122070312,1404.0782401674228,58.72601736329312,3430.9537841796873,3427.36212890625,3511.6757003530843,3430.9537841796873,3350.2318680062904,62.39770244115628,1591.0700073242188,1535.9180786132813,1654.317472098497,1591.0700073242188,1527.8225425499404
2025-06-26,66.12702905666916,1441.2000122070312,1409.3560083007812,1482.059129514071,1441.2000122070312,1400.3408948999916,56.98690809845224,3429.6796997070314,3431.80646484375,3508.775360907615,3429.6796997070314,3350.584038506448,61.05931168895657,1593.690008544922,1540.1137915039062,1656.4858553988042,1593.690008544922,1530.8941616910397
2025-06-27,68.98516713678346,1445.9250122070312,1414.8780078125,1497.381708924099,1445.9250122070312,1394.4683154899633,52.558660090316366,3430.0903442382814,3435.7293115234374,3509.341247611596,3430.0903442382814,3350.839440864967,57.471258394606664,1595.955010986328,1544.4039233398437,1657.2953897081097,1595.955010986328,1534.6146322645463
2025-06-30,67.25957953263159,1450.2700134277343,1419.4000073242187,1504.8503774031274,1450.2700134277343,1395.6896494523412,49.873288919140045,3432.2199829101564,3439.5725830078127,3512.54398720875,3432.2199829101564,3351.895978611563,51.33028642846904,1598.3550109863281,1548.4438330078126,1656.4193553784949,1598.3550109863281,1540.2906665941614
2025-07-01,70.14697930187926,1456.4150146484376,1424.0580078125,1517.1041281087882,1456.4150146484376,1395.725901188087,44.42389867393754,3434.9449829101563,3442.3198486328124,3510.691507522721,3434.9449829101563,3359.1984582975915,43.5338149014115,1601.5450134277344,1551.9624829101563,1653.4925426985324,1601.5450134277344,1549.5974841569364
2025-07-02,69.33869806736251,1461.1800170898437,1428.610009765625,1525.8238830418954,1461.1800170898437,1396.5361511377919,48.429861815460406,3437.064990234375,3445.0818505859374,3508.70464566265,3437.064990234375,3365.4253348060997,50.56180505274435,1604.5100158691407,1556.1113061523438,1650.8220791805938,1604.5100158691407,1558.1979525576876
2025-07-03,74.05029766472795,1464.950018310547,1432.9660107421876,1533.6497024588855,1464.950018310547,1396.2503341622084,43.730816797088586,3438.5499877929688,3445.4392236328126,3505.5108021930246,3438.5499877929688,3371.589173392913,54.89160982684175,1607.7300109863281,1559.3965869140625,1647.8896407322645,1607.7300109863281,1567.5703812403917
2025-07-04,73.99463806970509,1469.1400207519532,1437.4800122070312,1542.401803667349,1469.1400207519532,1395.8782378365574,38.28483920367535,3440.3299926757813,3446.402587890625,3502.960204054078,3440.3299926757813,3377.6997812974846,54.944386190975514,1611.5750061035155,1563.1908959960938,1648.6305148861493,1611.5750061035155,1574.5194973208818
